anime_id,title,format,episodes,duration,status,genres,average_score,popularity,studios
9734,K-ON! Season 2: Plan!,OVA,1,23,FINISHED,"Comedy, Music, Slice of Life",77,38444,"Kyoto Animation, Pony Canyon, Sentai Filmworks, Animation Do, Kyoto Animation, Movic"
9756,Puella Magi Madoka Magica,TV,12,24,FINISHED,"Action, Drama, Fantasy, Mahou Shoujo, Psychological, Thriller",83,300686,"Aniplex, Shaft, Mainichi Broadcasting System, Movic, Nitroplus, Aniplex of America, Madoka Partners, Houbunsha, Manga Entertainment"
9919,Blue Exorcist,TV,25,24,FINISHED,"Action, Fantasy, Supernatural",72,432261,"Aniplex, Dentsu, A-1 Pictures, Mainichi Broadcasting System, Movic, Aniplex of America, Sakura Create, Shueisha"
9922,We Without Wings – Under the Innocent Sky,TV,12,24,FINISHED,"Comedy, Drama, Ecchi, Psychological, Romance",61,17163,"Nomad, Funimation, Lantis, Delfi Sound, Marvelous"
9989,Anohana: The Flower We Saw That Day,TV,11,22,FINISHED,"Drama, Romance, Slice of Life, Supernatural",80,371624,"Aniplex, Dentsu, A-1 Pictures, Fuji TV, Fujipacific Music, Aniplex of America, Hanabee Entertainment"
10020,Oreimo (ONA),ONA,4,28,FINISHED,"Comedy, Romance, Slice of Life",70,45058,"Aniplex, AIC Build, Aniplex of America"
10067,Angel Beats!: Another Epilogue,SPECIAL,1,3,FINISHED,"Drama, Supernatural",70,49183,"Aniplex, P.A.WORKS, Visual Arts"
10076,Kämpfer für die Liebe,SPECIAL,2,24,FINISHED,"Action, Comedy, Ecchi",58,12469,"J.C.STAFF, Nomad, Lantis, DAX Production, Sentai Filmworks"
10079,A Bridge to the Starry Skies,TV,12,25,FINISHED,"Ecchi, Romance",62,32797,"Dentsu, Marvelous Entertainment, Doga Kobo, Pony Canyon, feng, PRA, Jumondou"
10080,The World God Only Knows II,TV,12,23,FINISHED,"Comedy, Romance, Supernatural",76,73988,"TV Tokyo, NBCUniversal Entertainment Japan, Manglobe, Sentai Filmworks"
10087,Fate/Zero,TV,13,24,FINISHED,"Action, Drama, Fantasy, Supernatural",81,325250,"Aniplex, ufotable, Nitroplus, Aniplex of America, Seikaisha, Notes, ufotable"
10110,Mayo Chiki!,TV,13,24,FINISHED,"Comedy, Ecchi, Romance",68,94764,"feel., TBS, Sentai Filmworks, PRA"
10163,[C] - CONTROL - The Money and Soul of Possibility,TV,11,22,FINISHED,"Action, Mystery, Supernatural, Thriller",67,60456,"Funimation, Tatsunoko Production, Fuji TV, Jumondou, Sony Music Entertainment, Fujipacific Music"
10418,Deadman Wonderland: The Red Knife Wielder,OVA,1,27,FINISHED,"Action, Horror, Sci-Fi",65,24408,"Manglobe, Funimation"
10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,OVA,1,24,FINISHED,"Drama, Ecchi, Fantasy, Romance",59,3097,Nomad
10604,Aria the Scarlet Ammo Special,SPECIAL,1,24,FINISHED,"Action, Comedy, Romance",63,12973,"J.C.STAFF, Funimation"
10620,The Future Diary,TV,26,23,FINISHED,"Action, Horror, Mystery, Psychological, Supernatural, Thriller",68,401366,"Funimation, Lantis, Kadokawa Shoten, Asread, Rakuonsha, Kadokawa Pictures Japan, KLOCKWORX, chara-ani.com, 12 Diary Holders, Dwango, Sakura Create"
10805,The World God Only Knows: 4 Girls and an Idol,OVA,1,24,FINISHED,"Comedy, Romance, Supernatural",70,25823,"NBCUniversal Entertainment Japan, Manglobe, Shogakukan-Shueisha Productions, Shogakukan Music & Digital Entertainment"
10838,Double-J,TV_SHORT,11,4,FINISHED,Comedy,49,3283,DLE
10863,Steins;Gate: Egoistic Poriomania,OVA,1,25,FINISHED,"Comedy, Romance, Sci-Fi",80,108638,"Frontier Works, Funimation, WHITE FOX"
10897,Haganai: Episode 0,OVA,1,11,FINISHED,"Comedy, Romance",63,28619,"AIC Build, Bushiroad"
11161,A Bridge to the Starry Skies OVA,OVA,1,26,FINISHED,Romance,63,6544,Doga Kobo
11266,Blue Exorcist: Runaway Kuro,OVA,1,24,FINISHED,"Action, Comedy, Fantasy, Supernatural",69,27245,"Aniplex, A-1 Pictures, Aniplex of America"
11433,Waiting in the Summer,TV,12,23,FINISHED,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",71,81008,"J.C.STAFF, NBCUniversal Entertainment Japan, Genco, AT-X, Sentai Filmworks, Bushiroad, Hakuhodo DY Music & Pictures"
11499,Sankarea: Undying Love,TV,12,24,FINISHED,"Comedy, Ecchi, Horror, Romance, Supernatural",70,121842,"Studio DEEN, Funimation, Lantis, Pony Canyon, TBS, Kodansha, BS-TBS"
11553,Toradora!: Bento Battle,OVA,1,27,FINISHED,"Comedy, Romance, Slice of Life",72,48973,J.C.STAFF
11617,High School DxD,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Fantasy, Romance",69,285355,"TNK, Media Factory, Showgate, Fujimishobou, AT-X, Lantis, Genco"
11737,Blue Exorcist: The Movie,MOVIE,1,88,FINISHED,"Action, Fantasy, Supernatural",73,51897,"Aniplex, A-1 Pictures, Aniplex of America, Toho, Mainichi Broadcasting System, Movic, Bandai Namco Entertainment, TBS, Dentsu, Shueisha, Bandai"
11757,Sword Art Online,TV,25,23,FINISHED,"Action, Adventure, Fantasy, Romance",69,660607,"Aniplex, A-1 Pictures, Genco, DAX Production, Aniplex of America, ASCII Media Works, Bandai Namco Entertainment"
11887,Kokoro Connect,TV,13,24,FINISHED,"Drama, Romance, Slice of Life, Supernatural",75,178315,"Starchild Records, SILVER LINK., Sentai Filmworks, Enterbrain"
11979,Puella Magi Madoka Magica the Movie Part 2: Eternal,MOVIE,1,109,FINISHED,"Action, Drama, Fantasy, Mahou Shoujo, Psychological, Thriller",82,49773,"Aniplex, Shaft, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha"
11981,Puella Magi Madoka Magica the Movie -Rebellion-,MOVIE,1,118,FINISHED,"Drama, Fantasy, Mahou Shoujo, Mystery, Psychological, Thriller",84,109757,"Aniplex, Shaft, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha"
12231,Dragon Ball: Episode of Bardock,SPECIAL,1,19,FINISHED,"Action, Adventure, Comedy, Sci-Fi",68,30136,Toei Animation
12355,Wolf Children,MOVIE,1,117,FINISHED,"Drama, Fantasy, Romance, Slice of Life",83,182641,"MADHOUSE, VAP, Dentsu, Yomiuri TV, Funimation, Kadokawa Shoten, Toho, Studio Chizu"
13161,Aesthetica of a Rogue Hero,TV,12,24,FINISHED,"Action, Ecchi, Fantasy",61,83469,"Arms, Genco, Funimation, Lantis, Media Factory, AT-X, Hakuhodo DY Music & Pictures"
13367,NAKAIMO - My Little Sister Is Among Them!,TV,12,24,FINISHED,"Comedy, Ecchi, Romance",60,42525,"Lantis, TBS, DAX Production, Sentai Filmworks, Studio Gokumi"
13601,PSYCHO-PASS,TV,22,23,FINISHED,"Action, Psychological, Sci-Fi, Thriller",81,332778,"Production I.G, Fuji TV, Nitroplus, Sony Music Entertainment, KYORAKU, Toho, Funimation, Dentsu"
13659,Oreimo 2,TV,13,24,FINISHED,"Comedy, Romance, Slice of Life",65,88843,"Aniplex, A-1 Pictures, Aniplex of America"
14227,My Little Monster,TV,13,24,FINISHED,"Comedy, Romance, Slice of Life",72,241136,"TV Tokyo, Aniplex, Brain's Base, NAS, Kodansha, Sentai Filmworks"
14353,Death Billiards,MOVIE,1,25,FINISHED,"Drama, Mystery, Psychological, Thriller",77,61045,MADHOUSE
15039,Anohana the Movie: The Flower We Saw That Day,MOVIE,1,99,FINISHED,"Drama, Romance, Slice of Life, Supernatural",76,70690,"Aniplex, Dentsu, A-1 Pictures, Fuji TV, NIS America Inc., Fujipacific Music"
15117,The World God Only Knows: Tenri Arc,OVA,2,23,FINISHED,"Comedy, Romance, Supernatural",74,31688,"NBCUniversal Entertainment Japan, Manglobe"
15451,High School DxD NEW,TV,12,27,FINISHED,"Action, Comedy, Ecchi, Fantasy, Romance",71,181740,"Funimation, TNK, Lantis, Media Factory, Q-Tec, Movic, Fujimishobou, Showgate, AT-X, Genco"
15583,Date A Live,TV,12,23,FINISHED,"Action, Comedy, Ecchi, Fantasy, Mecha, Romance, Sci-Fi",68,225218,"Funimation, AIC Plus+, Nippon Columbia"
15609,"NAKAIMO - My Little Sister Is Among Them!: Ani, Imouto, Koibito",OVA,1,24,FINISHED,"Comedy, Ecchi, Romance",63,10940,"Lantis, TBS, DAX Production, Studio Gokumi"
15809,The Devil is a Part-Timer!,TV,13,24,FINISHED,"Comedy, Fantasy, Romance, Slice of Life",75,368959,"Funimation, Lantis, Pony Canyon, WHITE FOX"
16001,Kokoro Connect ~ The OVAs,OVA,4,27,FINISHED,"Drama, Romance, Slice of Life, Supernatural",77,57495,"Starchild Records, SILVER LINK., Sentai Filmworks, Enterbrain"
16498,Attack on Titan,TV,25,24,FINISHED,"Action, Drama, Fantasy, Mystery",85,959812,"WIT STUDIO, Pony Canyon, Kodansha, Production I.G, Dentsu, Pony Canyon Enterprise, Mainichi Broadcasting System"
16592,Danganronpa: The Animation,TV,13,24,FINISHED,"Horror, Mystery, Psychological, Sci-Fi, Thriller",68,218445,"NBCUniversal Entertainment Japan, Funimation, Lerche, Hakuhodo DY Music & Pictures"
16706,The World God Only Knows: Goddesses,TV,12,24,FINISHED,"Comedy, Romance, Supernatural",78,64741,"Manglobe, Sentai Filmworks"
18857,Oreimo 2 (ONA),ONA,3,24,FINISHED,"Comedy, Romance, Slice of Life",59,37051,"Aniplex, A-1 Pictures"
18679,Kill la Kill,TV,24,24,FINISHED,"Action, Comedy, Ecchi",79,387426,"Aniplex, TRIGGER, Dentsu, Kadokawa Shoten, Mainichi Broadcasting System, Ultra Super Pictures, Movic, Aniplex of America"
14349,Little Witch Academia,MOVIE,1,26,FINISHED,"Comedy, Fantasy",76,96454,TRIGGER
16782,The Garden of Words,MOVIE,1,46,FINISHED,"Drama, Psychological, Romance, Slice of Life",75,231581,"CoMix Wave, Sentai Filmworks"
11977,Puella Magi Madoka Magica the Movie Part 1: Beginnings,MOVIE,1,130,FINISHED,"Action, Drama, Fantasy, Mahou Shoujo, Psychological, Thriller",80,50512,"Aniplex, Shaft, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha, Aniplex of America, Manga Entertainment"
16662,The Wind Rises,MOVIE,1,126,FINISHED,"Drama, Romance",80,103798,"Studio Ghibli, Walt Disney Studios"
20527,One Week Friends,TV,12,24,FINISHED,"Comedy, Drama, Romance, Slice of Life",73,71751,"Brain's Base, Toho, DAX Production, NAS, Pony Canyon"
19815,"No Game, No Life",TV,12,24,FINISHED,"Adventure, Comedy, Ecchi, Fantasy",77,504493,"MADHOUSE, Media Factory, Movic, Frontier Works, AT-X, Sentai Filmworks"
20605,Tokyo Ghoul,TV,12,24,FINISHED,"Action, Drama, Horror, Mystery, Psychological, Supernatural",76,680704,"Studio Pierrot, Marvelous, TC Entertainment, Studio Pierrot"
20661,Terror in Resonance,TV,11,23,FINISHED,"Drama, Mystery, Psychological, Thriller",78,266907,"MAPPA, Aniplex, Fuji TV, Dentsu, KYORAKU"
20513,PSYCHO-PASS 2,TV,11,23,FINISHED,"Action, Psychological, Sci-Fi, Thriller",71,132101,"Tatsunoko Production, Production I.G, Toho, Nitroplus, Fuji TV, Dentsu, KYORAKU, Sony Music Entertainment, Funimation"
20931,Death Parade,TV,12,23,FINISHED,"Drama, Mystery, Psychological, Supernatural, Thriller",80,436825,"MADHOUSE, VAP, DAX Production, Nippon Television Network"
1192,Kakurenbo: Hide and Seek,MOVIE,1,25,FINISHED,"Horror, Psychological, Supernatural",59,7359,
14837,Dragon Ball Z: Battle of Gods,MOVIE,1,85,FINISHED,"Action, Adventure, Comedy, Sci-Fi",72,69865,"Toei Animation, Manga Entertainment, Funimation"
11741,Fate/Zero Season 2,TV,12,24,FINISHED,"Action, Drama, Fantasy, Supernatural",84,228669,"Aniplex, ufotable, Nitroplus, Aniplex of America, Seikaisha, Notes, ufotable"
21087,One-Punch Man,TV,12,24,FINISHED,"Action, Comedy, Sci-Fi, Supernatural",83,711319,"MADHOUSE, TV Tokyo, Bandai Visual, Viz Media, Lantis, Shueisha, Banpresto, Asatsu DK, Good Smile Company"
21234,ERASED,TV,12,23,FINISHED,"Drama, Mystery, Psychological, Supernatural, Thriller",81,559863,"A-1 Pictures, Kansai TV, Aniplex of America, Madman Entertainment, Dentsu, Lawson, Aniplex, Kadokawa Shoten, Fuji TV"
1575,Code Geass: Lelouch of the Rebellion,TV,25,24,FINISHED,"Action, Drama, Mecha, Sci-Fi, Thriller",85,451387,"Sunrise, Mainichi Broadcasting System, Bandai Entertainment, Sony Music Entertainment, Funimation"
21709,Yuri!!! on ICE,TV,12,24,FINISHED,"Comedy, Drama, Sports",77,218798,"MAPPA, Crunchyroll"
97731,Shelter,MUSIC,1,6,FINISHED,Sci-Fi,80,75573,A-1 Pictures
97592,Interviews with Monster Girls,TV,12,24,FINISHED,"Slice of Life, Supernatural",74,97411,A-1 Pictures
21519,Your Name.,MOVIE,1,107,FINISHED,"Drama, Romance, Supernatural",85,652366,"CoMix Wave, Kadokawa Pictures Japan, Funimation, NYAV Post, Toho, Madman Entertainment, Selecta Visión"
21685,Eromanga Sensei,TV,12,24,FINISHED,"Comedy, Drama, Ecchi, Romance, Slice of Life",59,175735,"A-1 Pictures, Aniplex, KADOKAWA, ASCII Media Works, Kinoshita Group, Movic, BS11"
20958,Attack on Titan Season 2,TV,12,25,FINISHED,"Action, Drama, Fantasy, Mystery",84,674416,"WIT STUDIO, Pony Canyon, Kodansha, Production I.G, Dentsu, Pony Canyon Enterprise, Mainichi Broadcasting System, Funimation"
30,Neon Genesis Evangelion,TV,26,24,FINISHED,"Action, Drama, Mecha, Mystery, Psychological, Sci-Fi",83,448829,"Gainax, TV Tokyo, ADV Films, Kadokawa Shoten, NAS, Tatsunoko Production, GKIDS, Madman Entertainment"
19603,Fate/stay night: Unlimited Blade Works,TV,13,24,FINISHED,"Action, Fantasy, Supernatural",80,246324,"ufotable, Aniplex, Aniplex of America, Notes, Studio Mausu, ufotable"
20792,Fate/stay night: Unlimited Blade Works 2nd Season,TV,13,24,FINISHED,"Action, Drama, Fantasy, Supernatural",82,191499,"ufotable, Aniplex of America, Aniplex, Notes, ufotable"
99394,Interviews with Monster Girls: The Demi-chans' Summer Break,ONA,1,24,FINISHED,"Comedy, Slice of Life, Supernatural",73,23728,A-1 Pictures
97986,Made in Abyss,TV,13,25,FINISHED,"Adventure, Drama, Fantasy, Horror, Mystery, Sci-Fi",85,373139,"Kinema Citrus, Media Factory, AT-X, Sony Music Communications, Sentai Filmworks, Cygames"
98291,Tsuredure Children,TV_SHORT,12,13,FINISHED,"Comedy, Drama, Romance, Slice of Life",74,182155,"Studio Gokumi, NAS, King Records"
5042,Kiss x Sis,OVA,12,24,FINISHED,"Comedy, Ecchi, Romance",62,73972,feel.
268,GOLDEN BOY,OVA,6,29,FINISHED,"Adventure, Comedy, Ecchi",78,103289,"KSS, APPP, Discotek, Selecta Visión"
21459,My Hero Academia,TV,13,24,FINISHED,"Action, Adventure, Comedy",76,804587,"bones, Dentsu, Mainichi Broadcasting System, Toho, Movic"
21875,"No Game, No Life Zero",MOVIE,1,110,FINISHED,"Action, Adventure, Drama, Fantasy, Romance",80,214791,"MADHOUSE, AT-X, Movic, Kadokawa Pictures Japan, Sentai Filmworks, Frontier Works"
21856,My Hero Academia Season 2,TV,25,24,FINISHED,"Action, Adventure, Comedy",79,609516,"bones, Yomiuri TV, Dentsu, Movic, Sony Music Entertainment, Toho"
100166,My Hero Academia Season 3,TV,25,24,FINISHED,"Action, Adventure, Comedy, Drama",79,558253,"bones, Toho, Shueisha"
20623,Parasyte -the maxim-,TV,24,24,FINISHED,"Action, Drama, Horror, Psychological, Sci-Fi",81,463660,"MADHOUSE, VAP, Kodansha, Nippon Television Network, Forecast Communications, Sentai Filmworks"
21355,Re:ZERO -Starting Life in Another World-,TV,25,25,FINISHED,"Action, Adventure, Drama, Fantasy, Psychological, Romance, Thriller",81,555093,"WHITE FOX, Funimation, Kadokawa Shoten, Media Factory, AT-X, TV Tokyo, Magic Capsule"
20791,Fate/stay night [Heaven's Feel] I. presage flower,MOVIE,1,120,FINISHED,"Action, Fantasy, Psychological, Supernatural",80,135375,"ufotable, Aniplex, KADOKAWA, Notes, ufotable"
21624,Steins;Gate 0: 23β -Divide by Zero-,OVA,1,24,FINISHED,"Drama, Psychological, Sci-Fi, Thriller",81,77643,"WHITE FOX, Media Factory, Frontier Works, Nitroplus, AT-X, Movic, Kadokawa Pictures Japan"
21827,Violet Evergarden,TV,13,24,FINISHED,"Drama, Fantasy, Slice of Life",85,502460,"Kyoto Animation, Lantis, Pony Canyon, Rakuonsha, Madman Entertainment, ABC Animation"
98549,Pop Team Epic,TV,12,24,FINISHED,Comedy,69,65279,"Kamikaze Douga, King Records, Glovision, Sentai Filmworks, Funimation"
10012,Carnival Phantasm,OVA,12,14,FINISHED,"Comedy, Supernatural",77,56096,"Lerche, Notes"
14175,Hanasaku Iroha the Movie ~ HOME SWEET HOME ~,MOVIE,1,67,FINISHED,"Comedy, Drama, Slice of Life",77,23146,"Lantis, P.A.WORKS, NIS America Inc., Pony Canyon"
97857,OneRoom,TV_SHORT,12,4,FINISHED,"Romance, Slice of Life",52,39364,TYPHOON GRAPHICS
100178,Liz and the Blue Bird,MOVIE,1,90,FINISHED,"Drama, Music, Slice of Life",83,67902,"Kyoto Animation, Animation Do, Kyoto Animation"
32,Neon Genesis Evangelion: The End of Evangelion,MOVIE,1,87,FINISHED,"Action, Drama, Mecha, Psychological, Sci-Fi",85,231447,"Gainax, Production I.G, TV Tokyo, Toei Animation, Kadokawa Shoten, Movic, Sega Games, TV Tokyo Music, Selecta Visión"
100723,My Hero Academia: Two Heroes,MOVIE,1,96,FINISHED,"Action, Comedy, Drama, Sci-Fi",74,207700,bones
103047,Violet Evergarden: the Movie,MOVIE,1,140,FINISHED,"Drama, Fantasy, Slice of Life",87,182911,"Kyoto Animation, Kyoto Animation, Pony Canyon, ABC Animation, Bandai Namco Arts, Rakuonsha"
106286,Weathering With You,MOVIE,1,115,FINISHED,"Drama, Romance, Slice of Life, Supernatural",81,324337,"CoMix Wave, JR Higashi Nihon Kikaku, Toho, Lawson Entertainment, Kadokawa Shoten, STORY Inc., GKIDS, Madman Entertainment"
11577,Steins;Gate The Movie – Load Region of Déjà Vu,MOVIE,1,90,FINISHED,"Drama, Romance, Sci-Fi, Thriller",82,130747,"Frontier Works, Media Factory, Movic, AT-X, WHITE FOX, Kadokawa Pictures Japan, MAGES., Funimation"
101432,Violet Evergarden: Special,OVA,1,34,FINISHED,"Drama, Fantasy, Romance, Slice of Life",82,105997,"Kyoto Animation, ABC Animation, Lantis, Rakuonsha, Pony Canyon"
99425,Promare,MOVIE,1,115,FINISHED,"Action, Mecha, Sci-Fi",77,104234,"TRIGGER, XFLAG, GKIDS"
12477,Patema Inverted,MOVIE,1,99,FINISHED,"Adventure, Romance, Sci-Fi",77,76789,"Asmik Ace, Purple Cow Studio Japan, Studio Rikka"
2759,Evangelion: 1.0 You Are (Not) Alone,MOVIE,1,100,FINISHED,"Action, Drama, Mecha, Psychological, Sci-Fi",77,134524,"Gainax, Studio Khara, Funimation, KLOCKWORX, Selecta Visión"
108553,My Hero Academia: Heroes Rising,MOVIE,1,104,FINISHED,"Action, Sci-Fi",78,162316,"bones, Toho, Nippon Television Network, Yomiuri TV, Shueisha, Dentsu, Sony Music Entertainment, Movic"
99750,I Want to Eat Your Pancreas,MOVIE,1,108,FINISHED,"Drama, Romance, Slice of Life",84,334831,"Studio VOLN, Half H.P Studio, Futabasha, ABC Animation, Asahi Shimbun, JR Higashi Nihon Kikaku, Tohan, Aniplex"
20954,A Silent Voice,MOVIE,1,130,FINISHED,"Drama, Romance, Slice of Life",88,646247,"Kyoto Animation, ABC Animation, Kodansha"
100643,Made in Abyss: Dawn of the Deep Soul,MOVIE,1,105,FINISHED,"Action, Adventure, Drama, Fantasy, Horror, Mystery, Psychological, Sci-Fi",85,150949,"Kinema Citrus, Sentai Filmworks"
113596,"Josee, the Tiger and the Fish",MOVIE,1,98,FINISHED,"Drama, Romance, Slice of Life",82,163854,"bones, KADOKAWA, JR Higashi Nihon Kikaku, KDDI, Toy's Factory"
8142,Colorful ~ The Motion Picture,MOVIE,1,127,FINISHED,"Drama, Slice of Life, Supernatural",75,51950,"Sunrise, Aniplex, Sentai Filmworks, Ascension, Sony Music Entertainment"
142770,Suzume,MOVIE,1,121,FINISHED,"Adventure, Fantasy, Mystery, Supernatural",81,175994,"CoMix Wave, STORY Inc., Toho"
6351,"Clannad: Another World, Kyou Chapter",OVA,1,24,FINISHED,"Drama, Romance, Slice of Life",75,53212,"Kyoto Animation, Sentai Filmworks, Animation Do"
4059,"Clannad: Another World, Tomoyo Chapter",OVA,1,25,FINISHED,"Drama, Romance, Slice of Life",77,60854,"Kyoto Animation, Pony Canyon, Sentai Filmworks"
513,Castle in the Sky,MOVIE,1,125,FINISHED,"Adventure, Fantasy, Sci-Fi",80,124198,"Studio Ghibli, Tokuma Shoten, Walt Disney Studios, GKIDS"
20691,Attack on Titan Part I: Crimson Bow and Arrow,MOVIE,1,118,FINISHED,"Action, Drama, Fantasy",75,27675,WIT STUDIO
20692,Attack on Titan Part II: Wings of Freedom,MOVIE,1,120,FINISHED,"Action, Drama, Fantasy",76,28671,WIT STUDIO
100465,Attack on Titan: The Roar of Awakening,MOVIE,1,120,FINISHED,"Action, Drama, Fantasy, Mystery",77,23523,"WIT STUDIO, Shingeki no Kyojin Team, Funimation, Madman Entertainment, Selecta Visión"
2025,Darker than Black,TV,25,24,FINISHED,"Action, Mystery, Sci-Fi",77,164692,"bones, Aniplex, Square Enix, Movic, Hakuhodo DY Music & Pictures, Myrica Music, Mainichi Broadcasting System"
4975,ChäoS;HEAd,TV,12,27,FINISHED,"Mystery, Psychological, Sci-Fi, Supernatural",56,48143,"MADHOUSE, Funimation, Kids Station, VAP, Yomiuri TV Enterprise"
6747,Dance in the Vampire Bund,TV,12,24,FINISHED,"Action, Ecchi, Romance, Supernatural",65,38876,"Shaft, Genco, Funimation, Media Factory, Rakuonsha, AT-X, flying DOG"
7627,Mitsudomoe,TV,13,24,FINISHED,"Comedy, Slice of Life",71,24138,"Aniplex, Lantis, Bridge, Cospa, Studio Mausu"
8241,Rio: Rainbow Gate!,TV,13,23,FINISHED,"Comedy, Ecchi",52,8579,"Xebec, Avex Entertainment, Pony Canyon, Media Blasters"
9863,SKET Dance,TV,77,24,FINISHED,"Comedy, Drama, Slice of Life",78,44697,"TV Tokyo, Avex Entertainment, Dentsu, Tatsunoko Production"
10209,Is this a Zombie? OVA,OVA,2,24,FINISHED,"Action, Comedy, Ecchi, Supernatural",70,26556,"Studio DEEN, Funimation"
10397,Mashiroiro Symphony,TV,12,24,FINISHED,"Drama, Romance",66,29314,"Manglobe, Frontier Works, Lantis, Media Factory, Sentai Filmworks"
10572,Ro-Kyu-Bu ~ Fast Break!,TV,12,24,FINISHED,"Comedy, Ecchi, Sports",64,19499,"Barnum Studio, Magic Capsule, project No.9, Studio Blanc, ASCII Media Works"
10578,C3,TV,12,24,FINISHED,"Action, Comedy, Ecchi, Supernatural",61,33028,"Starchild Records, Funimation, SILVER LINK."
10719,Haganai,TV,12,24,FINISHED,"Comedy, Ecchi, Romance, Slice of Life",68,154240,"Funimation, Media Factory, TBS, AIC Build, Bushiroad"
11285,Black Rock Shooter,TV,8,23,FINISHED,"Action, Drama, Fantasy, Psychological, Slice of Life",63,65313,"Aniplex, Dentsu, Funimation, Ordet, SANZIGEN, Ultra Super Pictures, Sony Music Entertainment, Fujipacific Music, Discotek"
11633,Blood Lad,TV,10,24,FINISHED,"Action, Adventure, Comedy, Ecchi, Supernatural",69,131349,"Brain's Base, Viz Media"
11761,Medaka Box,TV,12,24,FINISHED,"Action, Comedy",67,56328,"Gainax, TV Tokyo, Lantis, Media Factory, Sentai Filmworks, Asahi Production, Hakoniwa Academy Student Council"
